Date,Time,CO,TinOxide,Benzene,Titanium,NO2,TungstenOxide,IndiumOxide,Temperature,RelativeHumidity,AbsoluteHumidity
08/12/2004,16.00.00,1.4,1049,5.5,790,96,1183,1019,15.4,58.9,1.02
08/12/2004,17.00.00,1.9,1082,6.5,834,107,1207,1057,15.2,58,0.9927
08/12/2004,18.00.00,2.6,1177,10.3,987,119,1324,1229,16.2,54.5,0.9956
08/12/2004,19.00.00,2.4,1166,8.9,935,114,1301,1135,16.5,55.3,1.0267
08/12/2004,20.00.00,3.5,1352,14,1118,127,1524,1188,14.6,72.1,1.1947
08/12/2004,21.00.00,3.5,1210,9.2,947,121,1404,1060,13.9,76.7,1.2098
08/12/2004,22.00.00,2.2,1161,8.2,909,109,1370,962,13.7,79.3,1.2326
08/12/2004,23.00.00,2.3,1142,7.2,866,107,1329,939,13.8,77.3,1.2169
09/12/2004,00.00.00,1.9,1054,5.5,789,100,1254,864,14.2,71.7,1.1578
09/12/2004,01.00.00,1,926,2.9,649,83,1145,741,14.9,65.7,1.105
09/12/2004,02.00.00,0.8,873,2,583,66,1108,642,14.7,67.3,1.1177
09/12/2004,03.00.00,0.5,832,1.2,518,-200,1061,539,15.2,63.2,1.0821
09/12/2004,04.00.00,0.4,803,0.7,466,30,1034,449,14.8,65.5,1.0965
09/12/2004,05.00.00,0.4,818,0.7,463,29,1046,437,14.4,68.5,1.1158
09/12/2004,06.00.00,0.4,814,0.8,482,41,1027,457,14.5,62.9,1.0335
09/12/2004,07.00.00,0.6,832,1.3,530,63,1027,512,14.6,56.7,0.9358
09/12/2004,08.00.00,1.9,1091,7.6,882,114,1288,931,15,55.3,0.9338
09/12/2004,09.00.00,2,1019,7.4,874,114,1235,905,14.5,56.5,0.9306
09/12/2004,10.00.00,1.4,937,4.7,750,102,1141,790,14.3,55.4,0.9005
09/12/2004,11.00.00,1.4,950,5.4,786,101,1145,850,14.7,52.5,0.8716
09/12/2004,12.00.00,1.5,962,5.4,785,103,1161,870,15.5,51.7,0.9033
09/12/2004,13.00.00,1.6,969,6,812,100,1189,842,14.9,53.4,0.8998
09/12/2004,14.00.00,1.8,1010,7.1,863,95,1257,886,15.2,51,0.8762
09/12/2004,15.00.00,1.4,946,5.3,780,99,1142,801,15.2,50.1,0.858
09/12/2004,16.00.00,1.7,988,7.2,865,102,1190,895,15.6,46.6,0.8176
09/12/2004,17.00.00,1.7,948,5.7,799,105,1145,827,14.8,48.4,0.8069
09/12/2004,18.00.00,2.3,1045,9.5,960,118,1259,972,14.6,48,0.7902
09/12/2004,19.00.00,3.2,1114,12.2,1057,135,1301,1079,15.1,45.4,0.7759
09/12/2004,20.00.00,2.6,1006,10.3,987,124,1247,964,14.5,45.4,0.7458
09/12/2004,21.00.00,1.6,889,4.5,738,100,1061,743,13.4,48.1,0.73740000000000006
09/12/2004,22.00.00,0.8,792,2,583,66,946,517,12.3,48.7,0.6931
09/12/2004,23.00.00,0.7,808,1.8,572,57,954,468,12,51.2,0.7179
10/12/2004,00.00.00,0.6,814,1.9,574,58,965,461,11.9,54.6,0.7589
10/12/2004,01.00.00,0.7,827,2.7,636,59,980,483,13.7,45,0.6991
10/12/2004,02.00.00,0.7,801,2.7,633,60,940,482,14.7,37.5,0.622
10/12/2004,03.00.00,0.5,770,2.2,600,-200,901,416,13.8,36.8,0.576
10/12/2004,04.00.00,-200,721,0.7,470,35,815,367,13.2,35.6,0.5375
10/12/2004,05.00.00,0.3,709,0.5,437,27,787,324,12,37.3,0.5239
10/12/2004,06.00.00,0.4,734,0.8,478,39,805,378,11.7,38.1,0.5223
10/12/2004,07.00.00,0.5,770,1.4,533,63,839,480,11.5,38,0.5159
10/12/2004,08.00.00,1.4,919,5.6,795,110,998,822,12.3,35.8,0.5086
10/12/2004,09.00.00,2.4,996,10.6,998,128,1136,1060,12.9,34.5,0.5102
10/12/2004,10.00.00,1.8,925,7.2,866,122,1013,916,14.4,30.2,0.4911
10/12/2004,11.00.00,1.5,883,6.2,821,111,967,844,16.2,26.2,0.4789
10/12/2004,12.00.00,1.5,884,6.2,822,110,968,807,17.1,23.5,0.453
10/12/2004,13.00.00,1.8,920,8.1,903,114,1011,853,18.1,21.3,0.4396
10/12/2004,14.00.00,2.1,941,9,941,114,1036,884,18.8,20,0.4278
10/12/2004,15.00.00,1.7,934,8.4,914,111,1016,834,18.1,20.8,0.4274
10/12/2004,16.00.00,2.3,929,8.7,928,116,1001,893,17.6,19.9,0.3952
10/12/2004,17.00.00,2.9,972,11.8,1043,148,1083,1037,16,20.8,0.3757
10/12/2004,18.00.00,4,1073,16.5,1195,177,1249,1244,14.6,23.7,0.3903
10/12/2004,19.00.00,4.2,1050,18.7,1260,164,1256,1269,13.7,22.9,0.3581
10/12/2004,20.00.00,3.5,980,14.5,1132,151,1102,1125,12.8,21.7,0.3182
10/12/2004,21.00.00,2.6,872,8,900,147,910,946,12.7,21.3,0.3119
10/12/2004,22.00.00,1.3,802,4.6,743,110,826,751,12.8,22.5,0.3309
10/12/2004,23.00.00,1,792,3.4,674,99,810,670,12.6,23.4,0.3408
11/12/2004,00.00.00,1.6,857,4.8,753,116,860,754,12.4,24,0.3443
11/12/2004,01.00.00,1.6,856,4.4,734,121,853,781,12.5,24,0.3462
11/12/2004,02.00.00,1.1,869,3.8,702,103,891,842,11.9,32.4,0.4489
11/12/2004,03.00.00,1.1,890,3.6,688,-200,897,840,11.7,33.8,0.4623
11/12/2004,04.00.00,0.8,834,2.7,632,83,871,746,11.5,34.2,0.4621
11/12/2004,05.00.00,0.8,860,2.4,616,76,873,754,10.5,37.8,0.4799
11/12/2004,06.00.00,1,909,4.3,728,107,948,905,7.8,47.4,0.5046
11/12/2004,07.00.00,1.2,955,5.2,772,106,957,960,9.3,43.1,0.5062
11/12/2004,08.00.00,1.7,1035,8.4,914,124,1064,1080,8.2,46.8,0.5091
11/12/2004,09.00.00,2.4,1087,14.1,1121,134,1177,1209,10.7,34.2,0.439
11/12/2004,10.00.00,2.8,1101,13,1083,147,1130,1243,14.4,28.2,0.4593
11/12/2004,11.00.00,2.9,1135,13.5,1100,146,1161,1273,17.4,23.3,0.4599
11/12/2004,12.00.00,2.6,1095,12.5,1067,133,1152,1216,17.8,23.6,0.4766
11/12/2004,13.00.00,2.3,986,8.8,931,120,1011,976,18.3,19.5,0.4044
11/12/2004,14.00.00,2.3,991,9,940,117,1035,973,18.9,18.9,0.4091
11/12/2004,15.00.00,1.7,926,6.1,815,109,945,827,18.4,19.7,0.4117
11/12/2004,16.00.00,1.8,974,7.8,891,112,1005,912,17.8,21,0.4234
11/12/2004,17.00.00,2.5,1042,11.5,1031,131,1094,1084,16.1,23.4,0.4248
11/12/2004,18.00.00,2.4,1006,10.7,1005,133,1071,1045,14.9,24.9,0.4178
11/12/2004,19.00.00,2,979,9.2,946,138,1018,1026,14.6,24.6,0.4054
11/12/2004,20.00.00,2.3,1072,10.9,1011,142,1075,1172,14.2,26.8,0.4332
11/12/2004,21.00.00,2.9,1217,11.6,1037,138,1167,1452,13.3,38.7,0.5867
11/12/2004,22.00.00,2,1124,9,939,118,1126,1317,11.2,45.1,0.6004
11/12/2004,23.00.00,2.5,1152,11.6,1036,120,1206,1365,8.8,52.5,0.5969
12/12/2004,00.00.00,3,1216,11.7,1039,132,1183,1378,8.6,54.3,0.606
12/12/2004,01.00.00,2.4,1095,11.3,1024,121,1219,1246,8.1,53.2,0.5746
12/12/2004,02.00.00,2.6,1099,10.4,994,117,1164,1186,6.8,57.8,0.5768
12/12/2004,03.00.00,2,974,6.4,832,-200,1035,1024,6.6,58.1,0.5687
12/12/2004,04.00.00,2.1,1091,9.8,971,102,1148,1187,5.4,64.1,0.5772
12/12/2004,05.00.00,1.7,955,5.8,804,95,1017,1007,5.6,61.6,0.5656
12/12/2004,06.00.00,1.5,975,7,859,81,1043,1019,4.2,69,0.5737
12/12/2004,07.00.00,1.3,909,4,709,95,953,921,4.8,64.6,0.563
12/12/2004,08.00.00,1.9,992,6.9,853,111,1052,1038,4,69,0.5661
12/12/2004,09.00.00,2,1018,7.7,889,118,1085,1105,4.9,66.3,0.5786
12/12/2004,10.00.00,2.7,1100,9.9,974,130,1131,1208,9.4,48.7,0.5748
12/12/2004,11.00.00,2.4,1101,8.9,934,116,1085,1208,12.6,39.9,0.5804
12/12/2004,12.00.00,2.7,1148,11.3,1025,128,1165,1282,14.4,35.3,0.5763
12/12/2004,13.00.00,3.2,1253,13.7,1108,156,1253,1494,15.1,37.4,0.6374
12/12/2004,14.00.00,3.4,1229,12.7,1075,169,1226,1500,16,35.8,0.6456
12/12/2004,15.00.00,3.2,1250,14.5,1133,168,1274,1463,17.5,30.8,0.6095
12/12/2004,16.00.00,4.3,1432,18.4,1251,178,1396,1722,17.2,34.2,0.6669
12/12/2004,17.00.00,5,1530,22,1352,178,1550,1934,14.3,45.8,0.7452
12/12/2004,18.00.00,6.3,1604,25.4,1438,188,1650,2018,12.2,53.9,0.7617
12/12/2004,19.00.00,4.6,1352,16.4,1191,169,1362,1796,11.6,51.2,0.6965
12/12/2004,20.00.00,3.1,1235,12.4,1065,133,1213,1594,11.3,50.1,0.672
12/12/2004,21.00.00,2.6,1127,9.6,962,125,1120,1389,10.6,51.2,0.6541
12/12/2004,22.00.00,2.1,1073,7.1,860,110,1058,1238,9.6,51.7,0.6163
12/12/2004,23.00.00,2.1,1074,7.2,867,112,1064,1221,8.7,55.2,0.6225
13/12/2004,00.00.00,2.5,1133,9.3,951,112,1156,1254,7.9,60.2,0.6432
13/12/2004,01.00.00,2,1021,5.9,808,102,1048,1098,7.9,59.2,0.6331
13/12/2004,02.00.00,1.8,995,5.9,807,90,1056,1044,6.7,64.6,0.6381
13/12/2004,03.00.00,1.3,882,2.4,614,-200,931,888,6.9,62.3,0.6227
13/12/2004,04.00.00,-200,869,2.1,594,66,935,835,6.3,64.6,0.6197
13/12/2004,05.00.00,0.7,868,1.8,567,64,919,823,6.4,63.3,0.6123
13/12/2004,06.00.00,0.9,921,3.1,655,81,972,908,6.4,64.4,0.6204
13/12/2004,07.00.00,1.5,1041,6.8,846,106,1112,1076,5.6,68.9,0.6328
13/12/2004,08.00.00,3.4,1275,16.4,1193,140,1389,1393,6.4,65.6,0.6348
13/12/2004,09.00.00,3.4,1238,16.7,1202,138,1382,1429,7.3,61.4,0.6306
13/12/2004,10.00.00,3.2,1288,17.3,1220,165,1391,1594,9.6,53.7,0.6409
13/12/2004,11.00.00,4.8,1422,22.4,1362,214,1509,1956,12,45.9,0.6421
13/12/2004,12.00.00,3.5,1293,17.9,1236,178,1370,1872,12.7,44.4,0.6512
13/12/2004,13.00.00,4.1,1410,22.4,1363,187,1515,2014,13.9,42.8,0.6761
13/12/2004,14.00.00,4.8,1425,23.3,1386,203,1536,1978,15,41.4,0.7016
13/12/2004,15.00.00,4.4,1590,28,1503,204,1559,2257,16,38.7,0.6987
13/12/2004,16.00.00,4.5,1520,30.1,1552,198,1615,2104,16,38.6,0.6952
13/12/2004,17.00.00,5.9,1595,33.4,1628,218,1822,2140,14.1,44.9,0.7194
13/12/2004,18.00.00,9.9,1881,50.8,1983,269,2271,2523,12.6,55.9,0.8142
13/12/2004,19.00.00,6.9,1633,35.6,1677,217,1880,2188,11.7,60.8,0.8336
13/12/2004,20.00.00,4.3,1391,21.5,1338,183,1514,1816,11.5,60.9,0.8249
13/12/2004,21.00.00,2.9,1263,15.5,1164,147,1338,1587,10.6,64.1,0.8182
13/12/2004,22.00.00,2,1147,10.9,1012,120,1214,1381,10.1,66.2,0.8185
13/12/2004,23.00.00,1.7,1103,8.7,928,112,1174,1287,9,70.1,0.8036
14/12/2004,00.00.00,1.9,1071,7.4,873,107,1150,1193,8.6,70.5,0.7915
14/12/2004,01.00.00,2,1137,9.9,975,103,1234,1223,7.6,74.3,0.7783
14/12/2004,02.00.00,1.9,1066,8.2,907,97,1174,1122,6.9,76.1,0.759
14/12/2004,03.00.00,1,918,3.9,704,-200,1032,932,8,70.6,0.7607
14/12/2004,04.00.00,0.8,895,3.2,663,74,1007,866,6.8,75.4,0.7475
14/12/2004,05.00.00,0.7,885,3,655,68,1015,848,6.6,75.3,0.7378
14/12/2004,06.00.00,1.1,964,5.4,784,92,1080,959,6,77.3,0.7262
14/12/2004,07.00.00,1.7,1088,8.7,927,111,1196,1154,6,76.7,0.722
14/12/2004,08.00.00,3.1,1274,15.4,1160,133,1412,1373,6.9,73.7,0.7348
14/12/2004,09.00.00,4.4,1406,27.2,1483,139,1767,1708,7.6,70.6,0.7371
14/12/2004,10.00.00,5.6,1521,30.7,1568,192,1843,2097,9.3,64.2,0.7544
14/12/2004,11.00.00,4.4,1408,24.3,1412,192,1608,2056,11.7,55.7,0.763
14/12/2004,12.00.00,4.4,1377,21.7,1342,206,1546,2006,12.9,54.1,0.8003
14/12/2004,13.00.00,4.7,1470,25.8,1450,182,1706,2015,14,53,0.8451
14/12/2004,14.00.00,4.2,1416,21.8,1346,192,1570,1945,15.1,50.2,0.8552
14/12/2004,15.00.00,3.3,1383,20.6,1314,188,1538,1793,16.7,47.3,0.8883
14/12/2004,16.00.00,5.1,1574,27.2,1483,186,1778,1962,16.8,48.4,0.9175
14/12/2004,17.00.00,7.4,-200,-200,-200,257,-200,-200,-200,-200,-200
14/12/2004,18.00.00,9.3,-200,-200,-200,248,-200,-200,-200,-200,-200
14/12/2004,19.00.00,7.4,-200,-200,-200,208,-200,-200,-200,-200,-200
14/12/2004,20.00.00,5.3,-200,-200,-200,167,-200,-200,-200,-200,-200
14/12/2004,21.00.00,4.1,-200,-200,-200,148,-200,-200,-200,-200,-200
14/12/2004,22.00.00,2.5,-200,-200,-200,112,-200,-200,-200,-200,-200
14/12/2004,23.00.00,2.1,-200,-200,-200,108,-200,-200,-200,-200,-200
15/12/2004,00.00.00,2.9,-200,-200,-200,115,-200,-200,-200,-200,-200
15/12/2004,01.00.00,2.3,-200,-200,-200,96,-200,-200,-200,-200,-200
15/12/2004,02.00.00,1.7,-200,-200,-200,87,-200,-200,-200,-200,-200
15/12/2004,03.00.00,0.9,-200,-200,-200,-200,-200,-200,-200,-200,-200
15/12/2004,04.00.00,0.7,-200,-200,-200,61,-200,-200,-200,-200,-200
15/12/2004,05.00.00,0.8,-200,-200,-200,61,-200,-200,-200,-200,-200
15/12/2004,06.00.00,1,-200,-200,-200,82,-200,-200,-200,-200,-200
15/12/2004,07.00.00,1.2,-200,-200,-200,83,-200,-200,-200,-200,-200
15/12/2004,08.00.00,3.5,-200,-200,-200,116,-200,-200,-200,-200,-200
15/12/2004,09.00.00,4.5,-200,-200,-200,147,-200,-200,-200,-200,-200
15/12/2004,10.00.00,4.9,-200,-200,-200,167,-200,-200,-200,-200,-200
15/12/2004,11.00.00,3.5,-200,-200,-200,176,-200,-200,-200,-200,-200
15/12/2004,12.00.00,3.4,-200,-200,-200,177,-200,-200,-200,-200,-200
15/12/2004,13.00.00,4,-200,-200,-200,169,-200,-200,-200,-200,-200
15/12/2004,14.00.00,4.3,-200,-200,-200,181,-200,-200,-200,-200,-200
15/12/2004,15.00.00,4,-200,-200,-200,183,-200,-200,-200,-200,-200
15/12/2004,16.00.00,4.7,-200,-200,-200,176,-200,-200,-200,-200,-200
15/12/2004,17.00.00,6.6,-200,-200,-200,229,-200,-200,-200,-200,-200
15/12/2004,18.00.00,7.3,-200,-200,-200,214,-200,-200,-200,-200,-200
15/12/2004,19.00.00,3.6,-200,-200,-200,137,-200,-200,-200,-200,-200
15/12/2004,20.00.00,2.4,-200,-200,-200,115,-200,-200,-200,-200,-200
15/12/2004,21.00.00,2.1,-200,-200,-200,107,-200,-200,-200,-200,-200
15/12/2004,22.00.00,2.1,-200,-200,-200,105,-200,-200,-200,-200,-200
15/12/2004,23.00.00,1.7,-200,-200,-200,96,-200,-200,-200,-200,-200
16/12/2004,00.00.00,2.2,-200,-200,-200,100,-200,-200,-200,-200,-200
16/12/2004,01.00.00,2,-200,-200,-200,100,-200,-200,-200,-200,-200
16/12/2004,02.00.00,1.6,-200,-200,-200,92,-200,-200,-200,-200,-200
16/12/2004,03.00.00,1.7,-200,-200,-200,-200,-200,-200,-200,-200,-200
16/12/2004,04.00.00,-200,-200,-200,-200,81,-200,-200,-200,-200,-200
16/12/2004,05.00.00,1,-200,-200,-200,74,-200,-200,-200,-200,-200
16/12/2004,06.00.00,1,-200,-200,-200,81,-200,-200,-200,-200,-200
16/12/2004,07.00.00,1.6,-200,-200,-200,99,-200,-200,-200,-200,-200
16/12/2004,08.00.00,3.5,-200,-200,-200,123,-200,-200,-200,-200,-200
16/12/2004,09.00.00,5.3,-200,-200,-200,146,-200,-200,-200,-200,-200
16/12/2004,10.00.00,4.6,-200,-200,-200,161,-200,-200,-200,-200,-200
16/12/2004,11.00.00,4.5,-200,-200,-200,210,-200,-200,-200,-200,-200
16/12/2004,12.00.00,4.2,-200,-200,-200,190,-200,-200,-200,-200,-200
16/12/2004,13.00.00,4.1,-200,-200,-200,170,-200,-200,-200,-200,-200
16/12/2004,14.00.00,5.5,-200,-200,-200,212,-200,-200,-200,-200,-200
16/12/2004,15.00.00,4.8,-200,-200,-200,217,-200,-200,-200,-200,-200
16/12/2004,16.00.00,5.5,-200,-200,-200,236,-200,-200,-200,-200,-200
16/12/2004,17.00.00,5.2,-200,-200,-200,217,-200,-200,-200,-200,-200
16/12/2004,18.00.00,7.5,-200,-200,-200,231,-200,-200,-200,-200,-200
16/12/2004,19.00.00,8.6,-200,-200,-200,227,-200,-200,-200,-200,-200
16/12/2004,20.00.00,9.1,-200,-200,-200,219,-200,-200,-200,-200,-200
16/12/2004,21.00.00,8.6,-200,-200,-200,203,-200,-200,-200,-200,-200
16/12/2004,22.00.00,5.4,-200,-200,-200,186,-200,-200,-200,-200,-200
16/12/2004,23.00.00,4.3,-200,-200,-200,173,-200,-200,-200,-200,-200
17/12/2004,00.00.00,4.2,-200,-200,-200,162,-200,-200,-200,-200,-200
17/12/2004,01.00.00,4.3,-200,-200,-200,161,-200,-200,-200,-200,-200
17/12/2004,02.00.00,4.2,-200,-200,-200,144,-200,-200,-200,-200,-200
17/12/2004,03.00.00,2.8,-200,-200,-200,-200,-200,-200,-200,-200,-200
17/12/2004,04.00.00,2.2,-200,-200,-200,119,-200,-200,-200,-200,-200
17/12/2004,05.00.00,1.8,-200,-200,-200,112,-200,-200,-200,-200,-200
17/12/2004,06.00.00,2,-200,-200,-200,111,-200,-200,-200,-200,-200
17/12/2004,07.00.00,2.5,-200,-200,-200,122,-200,-200,-200,-200,-200
17/12/2004,08.00.00,4.1,-200,-200,-200,137,-200,-200,-200,-200,-200
17/12/2004,09.00.00,6.3,-200,-200,-200,151,-200,-200,-200,-200,-200
17/12/2004,10.00.00,5,-200,-200,-200,164,-200,-200,-200,-200,-200
17/12/2004,11.00.00,5.1,-200,-200,-200,198,-200,-200,-200,-200,-200
17/12/2004,12.00.00,3.6,-200,-200,-200,213,-200,-200,-200,-200,-200
17/12/2004,13.00.00,3.5,-200,-200,-200,164,-200,-200,-200,-200,-200
17/12/2004,14.00.00,3.7,-200,-200,-200,177,-200,-200,-200,-200,-200
17/12/2004,15.00.00,3.1,-200,-200,-200,168,-200,-200,-200,-200,-200
17/12/2004,16.00.00,3.2,-200,-200,-200,150,-200,-200,-200,-200,-200
17/12/2004,17.00.00,3.8,-200,-200,-200,152,-200,-200,-200,-200,-200
17/12/2004,18.00.00,3.2,-200,-200,-200,138,-200,-200,-200,-200,-200
17/12/2004,19.00.00,3.2,-200,-200,-200,129,-200,-200,-200,-200,-200
17/12/2004,20.00.00,3.3,1325,16.4,1191,130,1542,1389,13.3,68,1.0376
17/12/2004,21.00.00,3.1,1316,13.4,1099,137,1451,1268,13.2,72.8,1.0984
17/12/2004,22.00.00,2.4,1170,8.2,906,125,1317,1046,12.6,76.5,1.1106
17/12/2004,23.00.00,1.4,1061,5.7,800,106,1232,862,12.6,74.3,1.0843
18/12/2004,00.00.00,2.1,1109,7,855,121,1220,866,12.9,72.1,1.0658
18/12/2004,01.00.00,1.4,1025,5.6,794,101,1202,788,13.1,70.5,1.0594
18/12/2004,02.00.00,1.4,1086,5.1,769,100,1196,857,12.4,73.8,1.0574
18/12/2004,03.00.00,1.3,1058,4.3,727,-200,1193,860,12.2,74.5,1.0537
18/12/2004,04.00.00,1,1034,4.2,719,86,1189,845,11.8,76.3,1.0547
18/12/2004,05.00.00,1.3,1065,6.1,816,90,1245,873,10.8,80,1.0367
18/12/2004,06.00.00,1,988,5.2,774,89,1189,841,10.4,77.3,0.9709
18/12/2004,07.00.00,1.1,986,5.4,785,96,1173,853,10,76.2,0.9332
18/12/2004,08.00.00,2.1,1136,11,1015,125,1287,1063,9.4,67.7,0.8018
18/12/2004,09.00.00,3.2,1256,16.1,1184,143,1448,1276,9.3,71.2,0.8325
18/12/2004,10.00.00,3.3,1228,15.7,1170,153,1375,1332,12.6,54,0.784
18/12/2004,11.00.00,2.3,956,8.8,931,140,1046,1015,16.1,28.5,0.5164
18/12/2004,12.00.00,1,781,3.9,704,92,842,594,16.6,19.9,0.3728
18/12/2004,13.00.00,0.8,759,3.8,699,78,799,501,15.9,18.2,0.3255
18/12/2004,14.00.00,0.8,722,3.3,671,68,737,448,14.3,18.4,0.2991
18/12/2004,15.00.00,0.6,699,2.4,613,64,682,387,15,16.3,0.2749
18/12/2004,16.00.00,0.9,755,3.6,690,80,750,467,14.9,17.1,0.2875
18/12/2004,17.00.00,0.8,746,3.5,684,81,764,484,13.2,18.8,0.2837
18/12/2004,18.00.00,1.2,784,4.6,744,102,802,608,12.4,19.6,0.2797
18/12/2004,19.00.00,2.1,931,9.9,972,132,974,953,11.9,21.3,0.2957
18/12/2004,20.00.00,3.9,1112,19,1267,162,1250,1307,11.1,24.8,0.3264
18/12/2004,21.00.00,4.4,1133,17.2,1215,179,1196,1415,10.1,29.7,0.3666
18/12/2004,22.00.00,2,886,8.4,917,148,901,1023,10.2,23.8,0.2955
18/12/2004,23.00.00,2.3,993,11.4,1030,146,1005,1154,9.4,27.4,0.3239
19/12/2004,00.00.00,3.6,1215,15.6,1167,164,1181,1426,7.9,39,0.4154
19/12/2004,01.00.00,3.9,1160,13,1083,162,1114,1363,7.6,40.6,0.4273
19/12/2004,02.00.00,1.6,928,6.2,819,118,923,1006,6.4,43.7,0.4242
19/12/2004,03.00.00,1,879,4.2,722,-200,878,873,6.3,44.7,0.4293
19/12/2004,04.00.00,-200,833,2.7,632,78,834,760,5.1,46.5,0.4125
19/12/2004,05.00.00,1,840,3,649,79,869,799,3.3,53.5,0.418
19/12/2004,06.00.00,0.8,848,2.4,612,62,852,703,4.8,49.9,0.4325
19/12/2004,07.00.00,0.7,828,3.1,660,85,881,781,2.2,60.1,0.4361
19/12/2004,08.00.00,1,847,3.8,698,110,905,815,2.5,59.3,0.4401
19/12/2004,09.00.00,1,868,3.2,665,99,865,800,3.2,55.7,0.4344
19/12/2004,10.00.00,1.5,970,6.2,819,101,959,926,5,48.8,0.429
19/12/2004,11.00.00,2.5,1077,9.6,963,129,1081,1151,5.8,49.8,0.4613
19/12/2004,12.00.00,2.6,1058,9.6,962,132,1058,1153,6,47.6,0.4488
19/12/2004,13.00.00,3.2,1136,12.5,1067,148,1143,1298,7.4,44.6,0.4613
19/12/2004,14.00.00,3,1228,12.5,1068,134,1264,1238,5.2,73.1,0.6535
19/12/2004,15.00.00,3.4,1235,14,1118,148,1354,1222,4.8,81.4,0.7055
19/12/2004,16.00.00,3.3,1217,11.6,1036,146,1260,1171,4.7,82.3,0.7105
19/12/2004,17.00.00,3.6,1298,13,1082,148,1287,1237,4.7,82.8,0.7157
19/12/2004,18.00.00,5.5,1327,17.3,1219,175,1453,1366,4.7,83.4,0.7177
19/12/2004,19.00.00,4.5,1293,14.6,1136,170,1365,1278,5.2,83.1,0.7411
19/12/2004,20.00.00,4.7,1353,16.2,1187,173,1424,1293,5.5,84.1,0.7657
19/12/2004,21.00.00,4.3,1254,13.8,1111,151,1360,1198,5.8,84.5,0.7822
19/12/2004,22.00.00,3.2,1189,10.6,999,129,1286,1115,6.2,84.1,0.8018
19/12/2004,23.00.00,2.9,1183,9.1,944,126,1226,1092,6.6,83.3,0.8183
20/12/2004,00.00.00,3.1,1185,9.7,966,127,1250,1104,6.8,82.8,0.8216
20/12/2004,01.00.00,2.8,1098,7,859,118,1211,1006,8.2,78.4,0.8561
20/12/2004,02.00.00,1.2,938,2.8,639,83,1059,777,9.7,70.9,0.8539
20/12/2004,03.00.00,0.9,883,2,583,-200,1019,710,9.5,69.9,0.8298
20/12/2004,04.00.00,0.8,839,1.4,536,60,970,600,9.3,65.9,0.7757
20/12/2004,05.00.00,0.6,784,0.8,479,37,905,477,8.8,62.9,0.7154
20/12/2004,06.00.00,0.6,779,0.7,466,39,881,454,8.6,58.8,0.6603
20/12/2004,07.00.00,1,883,2.6,625,70,997,630,9.2,55.9,0.6521
20/12/2004,08.00.00,3.2,970,5.3,776,108,1059,858,8.4,57.7,0.6376
20/12/2004,09.00.00,3.6,1012,7.1,861,119,1133,951,8.5,60.4,0.6713
20/12/2004,10.00.00,2.9,934,5,766,111,1047,836,8.9,57.4,0.6575
20/12/2004,11.00.00,2.4,888,3.8,700,106,999,721,9.2,55.8,0.6479
20/12/2004,12.00.00,2.5,918,4.5,737,105,1030,703,9.6,53.9,0.6425
20/12/2004,13.00.00,2.6,901,4.7,747,114,1020,657,9.6,52.4,0.6276
20/12/2004,14.00.00,2.3,857,3.9,708,93,983,581,9.7,49.8,0.5998
20/12/2004,15.00.00,2.2,838,3.8,699,89,944,546,9.4,44.9,0.5296
20/12/2004,16.00.00,2.3,869,5.2,772,102,966,641,9.8,41.9,0.5083
20/12/2004,17.00.00,2.9,928,6.8,850,129,1004,794,8.9,44.9,0.5125
20/12/2004,18.00.00,4.1,1037,11.9,1047,151,1159,1042,8.4,45.4,0.5035
20/12/2004,19.00.00,4.1,980,10.8,1008,151,1103,993,8,41,0.4416
20/12/2004,20.00.00,4,978,11.5,1031,149,1066,968,7.9,37.1,0.3974
20/12/2004,21.00.00,3.7,891,7.6,882,149,950,894,7.8,33.9,0.3594
20/12/2004,22.00.00,1.7,762,3.1,657,114,783,592,7.3,32.4,0.334
20/12/2004,23.00.00,1.1,794,3.6,687,104,826,611,7.4,34.6,0.3576
21/12/2004,00.00.00,1.1,799,3.6,690,104,823,611,7.1,33.7,0.3417
21/12/2004,01.00.00,1.5,818,4.3,725,127,849,694,6.4,35.8,0.3471
21/12/2004,02.00.00,0.5,691,0.7,471,53,698,357,5.6,37.7,0.3444
21/12/2004,03.00.00,0.3,697,0.6,455,-200,698,318,5.6,37.6,0.3448
21/12/2004,04.00.00,0.2,697,0.5,437,39,702,325,5.3,38.8,0.3473
21/12/2004,05.00.00,0.3,716,0.7,473,41,734,343,4.7,41.4,0.3576
21/12/2004,06.00.00,0.6,791,2.2,598,97,802,608,4.3,43.9,0.3675
21/12/2004,07.00.00,0.7,804,2.6,630,120,806,712,4.9,40.6,0.3539
21/12/2004,08.00.00,2.6,1093,13.4,1098,167,1221,1173,5.1,40.8,0.3603
21/12/2004,09.00.00,5.5,1179,23.5,1390,198,1453,1459,6.5,38.1,0.3709
21/12/2004,10.00.00,2.6,951,9.4,953,157,1022,1055,7.4,36.5,0.3778
21/12/2004,11.00.00,1.5,882,6.3,826,125,910,799,7.9,36.4,0.3889
21/12/2004,12.00.00,1.7,897,6.7,845,135,943,787,7.8,36.8,0.3908
21/12/2004,13.00.00,2.2,949,9.7,965,138,1041,892,8.7,33.7,0.379
21/12/2004,14.00.00,2.1,896,7.8,891,132,935,766,8.5,34.3,0.3813
21/12/2004,15.00.00,2.2,908,7.7,886,142,947,835,8.9,34.5,0.3946
